,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
484,100248,266682,268672,POINT(-0.16290 51.52240),POINT(-0.10480 51.52030),-0.16290 51.52240,-0.10480 51.52030,-0.1629,51.5224,-0.1048,51.5203,51.5224%2C-0.1629,51.5203%2C-0.1048,"{
   ""destination_addresses"" : [ ""40 Cowcross St, London EC1M 6BY, UK"" ],
   ""origin_addresses"" : [ ""12 Melcombe Pl, London NW1 6JJ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""4.8 km"",
                  ""value"" : 4812
               },
               ""duration"" : {
                  ""text"" : ""16 mins"",
                  ""value"" : 985
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
485,100248,268672,266682,POINT(-0.10480 51.52030),POINT(-0.16290 51.52240),-0.10480 51.52030,-0.16290 51.52240,-0.1048,51.5203,-0.1629,51.5224,51.5203%2C-0.1048,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""12 Melcombe Pl, London NW1 6JJ, UK"" ],
   ""origin_addresses"" : [ ""40 Cowcross St, London EC1M 6BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""4.8 km"",
                  ""value"" : 4815
               },
               ""duration"" : {
                  ""text"" : ""17 mins"",
                  ""value"" : 1018
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
486,100249,266343,268672,POINT(-0.17530 51.51620),POINT(-0.10480 51.52030),-0.17530 51.51620,-0.10480 51.52030,-0.1753,51.5162,-0.1048,51.5203,51.5162%2C-0.1753,51.5203%2C-0.1048,"{
   ""destination_addresses"" : [ ""40 Cowcross St, London EC1M 6BY, UK"" ],
   ""origin_addresses"" : [ ""31 London St, London W2 1HU, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""6.2 km"",
                  ""value"" : 6197
               },
               ""duration"" : {
                  ""text"" : ""20 mins"",
                  ""value"" : 1193
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
487,100249,268672,266343,POINT(-0.10480 51.52030),POINT(-0.17530 51.51620),-0.10480 51.52030,-0.17530 51.51620,-0.1048,51.5203,-0.1753,51.5162,51.5203%2C-0.1048,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""31 London St, London W2 1HU, UK"" ],
   ""origin_addresses"" : [ ""40 Cowcross St, London EC1M 6BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""6.2 km"",
                  ""value"" : 6184
               },
               ""duration"" : {
                  ""text"" : ""20 mins"",
                  ""value"" : 1180
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
488,100250,268747,269750,POINT(-0.10320 51.51080),POINT(-0.06010 51.51970),-0.10320 51.51080,-0.06010 51.51970,-0.1032,51.5108,-0.0601,51.5197,51.5108%2C-0.1032,51.5197%2C-0.0601,"{
   ""destination_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""origin_addresses"" : [ ""Blackfriars, Queen Victoria St, London EC4V 4DD, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""3.8 km"",
                  ""value"" : 3762
               },
               ""duration"" : {
                  ""text"" : ""16 mins"",
                  ""value"" : 987
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
489,100250,269750,268747,POINT(-0.06010 51.51970),POINT(-0.10320 51.51080),-0.06010 51.51970,-0.10320 51.51080,-0.0601,51.5197,-0.1032,51.5108,51.5197%2C-0.0601,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""Blackfriars, Queen Victoria St, London EC4V 4DD, UK"" ],
   ""origin_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""3.8 km"",
                  ""value"" : 3803
               },
               ""duration"" : {
                  ""text"" : ""13 mins"",
                  ""value"" : 782
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
490,100251,267933,269750,POINT(-0.12430 51.50830),POINT(-0.06010 51.51970),-0.12430 51.50830,-0.06010 51.51970,-0.1243,51.5083,-0.0601,51.5197,51.5083%2C-0.1243,51.5197%2C-0.0601,"{
   ""destination_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""origin_addresses"" : [ ""15a Villiers St, London WC2N 6ND, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.2 km"",
                  ""value"" : 5215
               },
               ""duration"" : {
                  ""text"" : ""17 mins"",
                  ""value"" : 1044
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
491,100251,269750,267933,POINT(-0.06010 51.51970),POINT(-0.12430 51.50830),-0.06010 51.51970,-0.12430 51.50830,-0.0601,51.5197,-0.1243,51.5083,51.5197%2C-0.0601,51.5083%2C-0.1243,"{
   ""destination_addresses"" : [ ""15a Villiers St, London WC2N 6ND, UK"" ],
   ""origin_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.2 km"",
                  ""value"" : 5250
               },
               ""duration"" : {
                  ""text"" : ""17 mins"",
                  ""value"" : 994
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
492,100252,269122,269750,POINT(-0.09030 51.51140),POINT(-0.06010 51.51970),-0.09030 51.51140,-0.06010 51.51970,-0.0903,51.5114,-0.0601,51.5197,51.5114%2C-0.0903,51.5197%2C-0.0601,"{
   ""destination_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""origin_addresses"" : [ ""Cannon Street Station, London EC4N 6AF, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.6 km"",
                  ""value"" : 2614
               },
               ""duration"" : {
                  ""text"" : ""9 mins"",
                  ""value"" : 540
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
493,100252,269750,269122,POINT(-0.06010 51.51970),POINT(-0.09030 51.51140),-0.06010 51.51970,-0.09030 51.51140,-0.0601,51.5197,-0.0903,51.5114,51.5197%2C-0.0601,51.5114%2C-0.0903,"{
   ""destination_addresses"" : [ ""Cannon Street Station, London EC4N 6AF, UK"" ],
   ""origin_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.7 km"",
                  ""value"" : 2651
               },
               ""duration"" : {
                  ""text"" : ""7 mins"",
                  ""value"" : 390
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
494,100253,269459,269750,POINT(-0.07540 51.51160),POINT(-0.06010 51.51970),-0.07540 51.51160,-0.06010 51.51970,-0.0754,51.5116,-0.0601,51.5197,51.5116%2C-0.0754,51.5197%2C-0.0601,"{
   ""destination_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""origin_addresses"" : [ ""121 Minories, London EC3N 1DR, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.0 km"",
                  ""value"" : 1959
               },
               ""duration"" : {
                  ""text"" : ""8 mins"",
                  ""value"" : 484
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
495,100253,269750,269459,POINT(-0.06010 51.51970),POINT(-0.07540 51.51160),-0.06010 51.51970,-0.07540 51.51160,-0.0601,51.5197,-0.0754,51.5116,51.5197%2C-0.0601,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""121 Minories, London EC3N 1DR, UK"" ],
   ""origin_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.0 km"",
                  ""value"" : 1985
               },
               ""duration"" : {
                  ""text"" : ""8 mins"",
                  ""value"" : 453
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
496,100254,267252,269750,POINT(-0.14370 51.49510),POINT(-0.06010 51.51970),-0.14370 51.49510,-0.06010 51.51970,-0.1437,51.4951,-0.0601,51.5197,51.4951%2C-0.1437,51.5197%2C-0.0601,"{
   ""destination_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""origin_addresses"" : [ ""Victoria Station, London SW1, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.5 km"",
                  ""value"" : 7540
               },
               ""duration"" : {
                  ""text"" : ""22 mins"",
                  ""value"" : 1329
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
497,100254,269750,267252,POINT(-0.06010 51.51970),POINT(-0.14370 51.49510),-0.06010 51.51970,-0.14370 51.49510,-0.0601,51.5197,-0.1437,51.4951,51.5197%2C-0.0601,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""Victoria Station, London SW1, UK"" ],
   ""origin_addresses"" : [ ""Whitechapel, 277 Whitechapel Rd, London E1 1BY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.6 km"",
                  ""value"" : 7565
               },
               ""duration"" : {
                  ""text"" : ""23 mins"",
                  ""value"" : 1359
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
498,100255,262193,268747,POINT(-0.34590 51.54240),POINT(-0.10320 51.51080),-0.34590 51.54240,-0.10320 51.51080,-0.3459,51.5424,-0.1032,51.5108,51.5424%2C-0.3459,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""Blackfriars, Queen Victoria St, London EC4V 4DD, UK"" ],
   ""origin_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""20.1 km"",
                  ""value"" : 20123
               },
               ""duration"" : {
                  ""text"" : ""46 mins"",
                  ""value"" : 2777
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
499,100255,268747,262193,POINT(-0.10320 51.51080),POINT(-0.34590 51.54240),-0.10320 51.51080,-0.34590 51.54240,-0.1032,51.5108,-0.3459,51.5424,51.5108%2C-0.1032,51.5424%2C-0.3459,"{
   ""destination_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""origin_addresses"" : [ ""Blackfriars, Queen Victoria St, London EC4V 4DD, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""20.1 km"",
                  ""value"" : 20115
               },
               ""duration"" : {
                  ""text"" : ""47 mins"",
                  ""value"" : 2830
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
500,100256,262193,269122,POINT(-0.34590 51.54240),POINT(-0.09030 51.51140),-0.34590 51.54240,-0.09030 51.51140,-0.3459,51.5424,-0.0903,51.5114,51.5424%2C-0.3459,51.5114%2C-0.0903,"{
   ""destination_addresses"" : [ ""Cannon Street Station, London EC4N 6AF, UK"" ],
   ""origin_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""20.2 km"",
                  ""value"" : 20224
               },
               ""duration"" : {
                  ""text"" : ""41 mins"",
                  ""value"" : 2446
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
501,100256,269122,262193,POINT(-0.09030 51.51140),POINT(-0.34590 51.54240),-0.09030 51.51140,-0.34590 51.54240,-0.0903,51.5114,-0.3459,51.5424,51.5114%2C-0.0903,51.5424%2C-0.3459,"{
   ""destination_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""origin_addresses"" : [ ""Cannon Street Station, London EC4N 6AF, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""20.2 km"",
                  ""value"" : 20243
               },
               ""duration"" : {
                  ""text"" : ""41 mins"",
                  ""value"" : 2473
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
502,100257,262193,267662,POINT(-0.34590 51.54240),POINT(-0.13350 51.52810),-0.34590 51.54240,-0.13350 51.52810,-0.3459,51.5424,-0.1335,51.5281,51.5424%2C-0.3459,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""origin_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""18.1 km"",
                  ""value"" : 18086
               },
               ""duration"" : {
                  ""text"" : ""40 mins"",
                  ""value"" : 2386
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
503,100257,267662,262193,POINT(-0.13350 51.52810),POINT(-0.34590 51.54240),-0.13350 51.52810,-0.34590 51.54240,-0.1335,51.5281,-0.3459,51.5424,51.5281%2C-0.1335,51.5424%2C-0.3459,"{
   ""destination_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""origin_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""18.1 km"",
                  ""value"" : 18130
               },
               ""duration"" : {
                  ""text"" : ""37 mins"",
                  ""value"" : 2193
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
504,100258,262193,269459,POINT(-0.34590 51.54240),POINT(-0.07540 51.51160),-0.34590 51.54240,-0.07540 51.51160,-0.3459,51.5424,-0.0754,51.5116,51.5424%2C-0.3459,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""121 Minories, London EC3N 1DR, UK"" ],
   ""origin_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""21.7 km"",
                  ""value"" : 21745
               },
               ""duration"" : {
                  ""text"" : ""53 mins"",
                  ""value"" : 3189
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
505,100258,269459,262193,POINT(-0.07540 51.51160),POINT(-0.34590 51.54240),-0.07540 51.51160,-0.34590 51.54240,-0.0754,51.5116,-0.3459,51.5424,51.5116%2C-0.0754,51.5424%2C-0.3459,"{
   ""destination_addresses"" : [ ""Greenford, Oldfield Ln N, Greenford UB6 8PX, UK"" ],
   ""origin_addresses"" : [ ""121 Minories, London EC3N 1DR, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""21.8 km"",
                  ""value"" : 21768
               },
               ""duration"" : {
                  ""text"" : ""51 mins"",
                  ""value"" : 3038
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
