,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
339,100173,267948,266343,POINT(-0.12784 51.53233),POINT(-0.17530 51.51620),-0.12784 51.53233,-0.17530 51.51620,-0.12784,51.53233,-0.1753,51.5162,51.53233%2C-0.12784,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
340,100174,266343,267252,POINT(-0.17530 51.51620),POINT(-0.14370 51.49510),-0.17530 51.51620,-0.14370 51.49510,-0.1753,51.5162,-0.1437,51.4951,51.5162%2C-0.1753,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
341,100174,267252,266343,POINT(-0.14370 51.49510),POINT(-0.17530 51.51620),-0.14370 51.49510,-0.17530 51.51620,-0.1437,51.4951,-0.1753,51.5162,51.4951%2C-0.1437,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
342,100175,266343,268311,POINT(-0.17530 51.51620),POINT(-0.11340 51.50330),-0.17530 51.51620,-0.11340 51.50330,-0.1753,51.5162,-0.1134,51.5033,51.5162%2C-0.1753,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
343,100175,268311,266343,POINT(-0.11340 51.50330),POINT(-0.17530 51.51620),-0.11340 51.50330,-0.17530 51.51620,-0.1134,51.5033,-0.1753,51.5162,51.5033%2C-0.1134,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
344,100176,269753,269914,POINT(-0.06010 51.41810),POINT(-0.05380 51.41910),-0.06010 51.41810,-0.05380 51.41910,-0.0601,51.4181,-0.0538,51.4191,51.4181%2C-0.0601,51.4191%2C-0.0538,"{
   ""destination_addresses"" : [ ""51.4191,-0.0538"" ],
   ""origin_addresses"" : [ ""51.4181,-0.0601"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
345,100176,269914,269753,POINT(-0.05380 51.41910),POINT(-0.06010 51.41810),-0.05380 51.41910,-0.06010 51.41810,-0.0538,51.4191,-0.0601,51.4181,51.4191%2C-0.0538,51.4181%2C-0.0601,"{
   ""destination_addresses"" : [ ""51.4181,-0.0601"" ],
   ""origin_addresses"" : [ ""51.4191,-0.0538"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
346,100177,262260,262578,POINT(-0.34290 51.74480),POINT(-0.32750 51.75020),-0.34290 51.74480,-0.32750 51.75020,-0.3429,51.7448,-0.3275,51.7502,51.7448%2C-0.3429,51.7502%2C-0.3275,"{
   ""destination_addresses"" : [ ""51.7502,-0.3275"" ],
   ""origin_addresses"" : [ ""51.7448,-0.3429"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
347,100177,262578,262260,POINT(-0.32750 51.75020),POINT(-0.34290 51.74480),-0.32750 51.75020,-0.34290 51.74480,-0.3275,51.7502,-0.3429,51.7448,51.7502%2C-0.3275,51.7448%2C-0.3429,"{
   ""destination_addresses"" : [ ""51.7448,-0.3429"" ],
   ""origin_addresses"" : [ ""51.7502,-0.3275"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
348,100179,276010,276013,POINT(0.71140 51.54180),POINT(0.71160 51.53730),0.71140 51.54180,0.71160 51.53730,0.7114,51.5418,0.7116,51.5373,51.5418%2C0.7114,51.5373%2C0.7116,"{
   ""destination_addresses"" : [ ""51.5373,0.7116"" ],
   ""origin_addresses"" : [ ""51.5418,0.7114"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
349,100179,276013,276010,POINT(0.71160 51.53730),POINT(0.71140 51.54180),0.71160 51.53730,0.71140 51.54180,0.7116,51.5373,0.7114,51.5418,51.5373%2C0.7116,51.5418%2C0.7114,"{
   ""destination_addresses"" : [ ""51.5418,0.7114"" ],
   ""origin_addresses"" : [ ""51.5373,0.7116"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
350,100180,267662,271036,POINT(-0.13350 51.52810),POINT(-0.00340 51.54210),-0.13350 51.52810,-0.00340 51.54210,-0.1335,51.5281,-0.0034,51.5421,51.5281%2C-0.1335,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5281,-0.1335"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
351,100180,271036,267662,POINT(-0.00340 51.54210),POINT(-0.13350 51.52810),-0.00340 51.54210,-0.13350 51.52810,-0.0034,51.5421,-0.1335,51.5281,51.5421%2C-0.0034,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""51.5281,-0.1335"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
352,100181,269459,271036,POINT(-0.07540 51.51160),POINT(-0.00340 51.54210),-0.07540 51.51160,-0.00340 51.54210,-0.0754,51.5116,-0.0034,51.5421,51.5116%2C-0.0754,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
353,100181,271036,269459,POINT(-0.00340 51.54210),POINT(-0.07540 51.51160),-0.00340 51.54210,-0.07540 51.51160,-0.0034,51.5421,-0.0754,51.5116,51.5421%2C-0.0034,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
354,100182,270818,271036,POINT(-0.01380 51.47810),POINT(-0.00340 51.54210),-0.01380 51.47810,-0.00340 51.54210,-0.0138,51.4781,-0.0034,51.5421,51.4781%2C-0.0138,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.4781,-0.0138"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
355,100182,271036,270818,POINT(-0.00340 51.54210),POINT(-0.01380 51.47810),-0.00340 51.54210,-0.01380 51.47810,-0.0034,51.5421,-0.0138,51.4781,51.5421%2C-0.0034,51.4781%2C-0.0138,"{
   ""destination_addresses"" : [ ""51.4781,-0.0138"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
356,100183,267983,271036,POINT(-0.12310 51.53080),POINT(-0.00340 51.54210),-0.12310 51.53080,-0.00340 51.54210,-0.1231,51.5308,-0.0034,51.5421,51.5308%2C-0.1231,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5308,-0.1231"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
357,100183,271036,267983,POINT(-0.00340 51.54210),POINT(-0.12310 51.53080),-0.00340 51.54210,-0.12310 51.53080,-0.0034,51.5421,-0.1231,51.5308,51.5421%2C-0.0034,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""51.5308,-0.1231"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
358,100184,270811,271036,POINT(-0.01370 51.46550),POINT(-0.00340 51.54210),-0.01370 51.46550,-0.00340 51.54210,-0.0137,51.4655,-0.0034,51.5421,51.4655%2C-0.0137,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.4655,-0.0137"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
359,100184,271036,270811,POINT(-0.00340 51.54210),POINT(-0.01370 51.46550),-0.00340 51.54210,-0.01370 51.46550,-0.0034,51.5421,-0.0137,51.4655,51.5421%2C-0.0034,51.4655%2C-0.0137,"{
   ""destination_addresses"" : [ ""51.4655,-0.0137"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
360,100185,269296,271036,POINT(-0.08210 51.51860),POINT(-0.00340 51.54210),-0.08210 51.51860,-0.00340 51.54210,-0.0821,51.5186,-0.0034,51.5421,51.5186%2C-0.0821,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
361,100185,271036,269296,POINT(-0.00340 51.54210),POINT(-0.08210 51.51860),-0.00340 51.54210,-0.08210 51.51860,-0.0034,51.5421,-0.0821,51.5186,51.5421%2C-0.0034,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
362,100186,266682,271036,POINT(-0.16290 51.52240),POINT(-0.00340 51.54210),-0.16290 51.52240,-0.00340 51.54210,-0.1629,51.5224,-0.0034,51.5421,51.5224%2C-0.1629,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
363,100186,271036,266682,POINT(-0.00340 51.54210),POINT(-0.16290 51.52240),-0.00340 51.54210,-0.16290 51.52240,-0.0034,51.5421,-0.1629,51.5224,51.5421%2C-0.0034,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
364,100187,266343,271036,POINT(-0.17530 51.51620),POINT(-0.00340 51.54210),-0.17530 51.51620,-0.00340 51.54210,-0.1753,51.5162,-0.0034,51.5421,51.5162%2C-0.1753,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
365,100187,271036,266343,POINT(-0.00340 51.54210),POINT(-0.17530 51.51620),-0.00340 51.54210,-0.17530 51.51620,-0.0034,51.5421,-0.1753,51.5162,51.5421%2C-0.0034,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
366,100188,270927,271036,POINT(-0.00870 51.54480),POINT(-0.00340 51.54210),-0.00870 51.54480,-0.00340 51.54210,-0.0087,51.5448,-0.0034,51.5421,51.5448%2C-0.0087,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5448,-0.0087"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
367,100188,271036,270927,POINT(-0.00340 51.54210),POINT(-0.00870 51.54480),-0.00340 51.54210,-0.00870 51.54480,-0.0034,51.5421,-0.0087,51.5448,51.5421%2C-0.0034,51.5448%2C-0.0087,"{
   ""destination_addresses"" : [ ""51.5448,-0.0087"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
368,100189,267948,271036,POINT(-0.12784 51.53233),POINT(-0.00340 51.54210),-0.12784 51.53233,-0.00340 51.54210,-0.12784,51.53233,-0.0034,51.5421,51.53233%2C-0.12784,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
369,100189,271036,267948,POINT(-0.00340 51.54210),POINT(-0.12784 51.53233),-0.00340 51.54210,-0.12784 51.53233,-0.0034,51.5421,-0.12784,51.53233,51.5421%2C-0.0034,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
370,100190,267252,271036,POINT(-0.14370 51.49510),POINT(-0.00340 51.54210),-0.14370 51.49510,-0.00340 51.54210,-0.1437,51.4951,-0.0034,51.5421,51.4951%2C-0.1437,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
371,100190,271036,267252,POINT(-0.00340 51.54210),POINT(-0.14370 51.49510),-0.00340 51.54210,-0.14370 51.49510,-0.0034,51.5421,-0.1437,51.4951,51.5421%2C-0.0034,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
372,100191,269992,271036,POINT(-0.05070 51.49920),POINT(-0.00340 51.54210),-0.05070 51.49920,-0.00340 51.54210,-0.0507,51.4992,-0.0034,51.5421,51.4992%2C-0.0507,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.4992,-0.0507"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
373,100191,271036,269992,POINT(-0.00340 51.54210),POINT(-0.05070 51.49920),-0.00340 51.54210,-0.05070 51.49920,-0.0034,51.5421,-0.0507,51.4992,51.5421%2C-0.0034,51.4992%2C-0.0507,"{
   ""destination_addresses"" : [ ""51.4992,-0.0507"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
374,100192,260543,261224,POINT(-0.43790 51.56970),POINT(-0.39890 51.55680),-0.43790 51.56970,-0.39890 51.55680,-0.4379,51.5697,-0.3989,51.5568,51.5697%2C-0.4379,51.5568%2C-0.3989,"{
   ""destination_addresses"" : [ ""51.5568,-0.3989"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
375,100192,261224,260543,POINT(-0.39890 51.55680),POINT(-0.43790 51.56970),-0.39890 51.55680,-0.43790 51.56970,-0.3989,51.5568,-0.4379,51.5697,51.5568%2C-0.3989,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5568,-0.3989"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
376,100193,269503,270630,POINT(-0.07330 51.58030),POINT(-0.02010 51.58300),-0.07330 51.58030,-0.02010 51.58300,-0.0733,51.5803,-0.0201,51.583,51.5803%2C-0.0733,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""51.583,-0.0201"" ],
   ""origin_addresses"" : [ ""51.5803,-0.0733"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
377,100193,270630,269503,POINT(-0.02010 51.58300),POINT(-0.07330 51.58030),-0.02010 51.58300,-0.07330 51.58030,-0.0201,51.583,-0.0733,51.5803,51.583%2C-0.0201,51.5803%2C-0.0733,"{
   ""destination_addresses"" : [ ""51.5803,-0.0733"" ],
   ""origin_addresses"" : [ ""51.583,-0.0201"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
378,100194,267948,269471,POINT(-0.12784 51.53233),POINT(-0.07490 51.58230),-0.12784 51.53233,-0.07490 51.58230,-0.12784,51.53233,-0.0749,51.5823,51.53233%2C-0.12784,51.5823%2C-0.0749,"{
   ""destination_addresses"" : [ ""51.5823,-0.0749"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
379,100194,269471,267948,POINT(-0.07490 51.58230),POINT(-0.12784 51.53233),-0.07490 51.58230,-0.12784 51.53233,-0.0749,51.5823,-0.12784,51.53233,51.5823%2C-0.0749,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5823,-0.0749"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
380,100195,267948,269751,POINT(-0.12784 51.53233),POINT(-0.05970 51.58810),-0.12784 51.53233,-0.05970 51.58810,-0.12784,51.53233,-0.0597,51.5881,51.53233%2C-0.12784,51.5881%2C-0.0597,"{
   ""destination_addresses"" : [ ""51.5881,-0.0597"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
381,100195,269751,267948,POINT(-0.05970 51.58810),POINT(-0.12784 51.53233),-0.05970 51.58810,-0.12784 51.53233,-0.0597,51.5881,-0.12784,51.53233,51.5881%2C-0.0597,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5881,-0.0597"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
